uid,rms,flatness,centroid,band_energy,peak_freq,ridge_length,grad_t,grad_f,rolloff,bandwidth,zcr,contrast,tonnetz,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,label
match4_0000137763_0000137822,0.11682301014661789,0.002352476352825761,1363.3640014038176,-55.1328239440918,3789.84375,10.0,1.7387101650238037,4.530816555023193,2009.2134915865386,1488.3745480081475,0.07350510817307693,20.900200835593328,0.011868543939480477,-159.50234985351562,153.65426635742188,-35.18057632446289,-8.985186576843262,-43.580936431884766,0
match4_0000189358_0000189416,0.0249391570687294,0.012915248982608318,3674.0523321007963,-34.0335578918457,4198.974609375,10.0,1.7275115251541138,4.456119537353516,7226.874248798077,2730.6527486050713,0.28177584134615385,22.9138986072659,-0.013549122169706026,-294.8852844238281,59.397274017333984,17.91819190979004,65.53356170654297,-6.663046836853027,0
match4_0000213913_0000213971,0.18535828590393066,0.001608187798410654,3496.3274124652066,-39.403480529785156,3908.2763671875,7.0,2.02095627784729,4.9138994216918945,4299.1868239182695,1803.3141261797546,0.28699669471153844,22.25064597866356,0.009750878350526083,-235.53416442871094,24.992576599121094,14.026962280273438,84.94458770751953,-28.090330123901367,1
match4_0000314711_0000314769,0.12489987909793854,0.014084100723266602,2745.5330187935756,-35.12340545654297,4048.2421875,7.0,1.83132803440094,4.680509090423584,4572.4928635817305,2167.2983507569957,0.20387620192307693,22.957266445672825,0.037083035009094274,-117.05696105957031,74.82344055175781,-32.05940246582031,40.30744171142578,-10.182601928710938,1
match4_0000434242_0000434300,0.13424690067768097,0.005002451594918966,1921.6017818115383,-38.374267578125,3962.109375,8.0,1.9183155298233032,4.906444072723389,3591.075721153846,1862.3805863337843,0.13427734375,22.669107140228277,0.011399139193922068,-100.2874755859375,119.14231872558594,-47.908836364746094,3.0112783908843994,-26.215749740600586,1
match4_0000471962_0000472021,0.11159729957580566,0.006160361226648092,3821.3297919122315,-32.28549575805664,4026.708984375,8.0,1.9227018356323242,4.837480068206787,5823.903245192308,2056.2279506974733,0.3236553485576923,23.05135395449613,0.022410074739989377,-192.63343811035156,40.004085540771484,-13.877147674560547,60.79302215576172,-12.95785903930664,1
match4_0000512226_0000512284,0.10456515103578568,0.019101306796073914,3011.979660617102,-33.99883270263672,3714.4775390625,4.0,1.778583288192749,4.413549423217773,6579.221754807692,2571.8229387369747,0.21337890625,22.983563747289647,0.05173548557285972,-93.48118591308594,83.67479705810547,-22.213497161865234,20.212736129760742,-23.59676742553711,0
match4_0000518426_0000518484,0.08584669232368469,0.010272238403558731,2594.3883112373833,-32.2635612487793,4123.6083984375,7.0,1.876247763633728,4.596100330352783,4420.932241586538,2199.1770332722267,0.24504206730769232,22.91175999709633,-0.009835984455309676,-122.81046295166016,105.28235626220703,-35.78379440307617,26.661865234375,-35.80392837524414,1
match4_0000555728_0000555787,0.15688923001289368,0.004187297075986862,2412.539973424831,-36.51274108886719,4134.375,9.0,1.9233818054199219,4.3944854736328125,4161.705603966346,2173.06405581439,0.18389423076923078,24.13912609836248,-0.013357850364767637,-123.93563842773438,102.83383178710938,-22.34064483642578,45.3306884765625,-18.506359100341797,1
match4_0000627902_0000627960,0.03215158358216286,0.004668879322707653,1834.057603496322,-35.101497650146484,3972.8759765625,8.0,1.9603842496871948,4.4385457038879395,3546.3529146634614,1937.5453156933804,0.1122295673076923,23.3062787818712,0.013419207820431173,-246.37957763671875,133.453125,-27.064218521118164,23.623807907104492,-14.257410049438477,0
match4_0000654210_0000654268,0.13311076164245605,0.03084491565823555,3415.2779288603174,-31.550806045532227,3703.7109375,8.0,1.9769287109375,4.277202129364014,6210.672701322115,2386.335644671828,0.24109825721153846,20.136487159533054,-0.026453948010072514,-104.67814636230469,42.798583984375,-6.518401145935059,55.77256774902344,-12.926586151123047,0
match4_0000665147_0000665205,0.17020294070243835,0.006696178577840328,2714.534968833616,-31.939498901367188,4112.841796875,7.0,1.8948478698730469,4.854247093200684,4546.8186598557695,2201.265638726,0.21822415865384615,25.64391080700683,-0.009021896338122361,-91.40750885009766,84.55320739746094,-39.332679748535156,44.62720489501953,-13.008123397827148,1
match4_0000722320_0000722378,0.11828868091106415,0.0070785400457680225,2735.6281499339557,-33.292022705078125,4091.30859375,13.0,2.396315574645996,4.409286975860596,4284.279221754808,2150.9659406793953,0.21826171875,24.559357642022224,0.022074784513622443,-115.775634765625,101.06974792480469,-40.50682067871094,31.714405059814453,-28.705272674560547,1
match4_0000747444_0000747502,0.11681048572063446,0.005215478595346212,2355.6609353004815,-38.78693389892578,4145.1416015625,10.0,2.20253849029541,4.369482040405273,4237.071814903846,2160.7797356564097,0.19219501201923078,24.116440323691403,0.0030256603855658456,-114.77629852294922,113.23713684082031,-39.53802490234375,3.339327096939087,-42.90241241455078,1
match4_0000764586_0000764644,0.10777147114276886,0.0029251149389892817,2854.5728252391054,-29.721101760864258,3757.5439453125,5.0,1.7896931171417236,4.958817481994629,4141.8288010817305,2137.479203630149,0.2862079326923077,22.039477591903538,-0.03686455287062489,-172.62838745117188,91.19438934326172,-11.939967155456543,49.789485931396484,-40.062965393066406,1
match4_0000777020_0000777079,0.15096056461334229,0.007277269382029772,2247.03917327784,-36.56309509277344,4048.2421875,9.0,1.9132729768753052,4.235870838165283,4024.224384014423,2060.628735435205,0.18622295673076922,24.41894595654752,0.03316363151079629,-92.03978729248047,112.11216735839844,-37.24480056762695,17.331575393676758,-26.56879425048828,1
match4_0000814172_0000814230,0.027871260419487953,0.004318844061344862,1743.39354906443,-36.277496337890625,3703.7109375,12.0,1.7760459184646606,4.450551509857178,3405.558894230769,1883.8952670768044,0.11707481971153846,22.304816277306397,-0.0028767064376711967,-253.34471130371094,140.75918579101562,-29.420825958251953,46.982975006103516,1.6642016172409058,0
match4_0000843284_0000843342,0.13007575273513794,0.004083557054400444,3292.7993717563195,-29.318986892700195,3714.4775390625,6.0,2.0059804916381836,4.817468643188477,4749.727689302885,2203.8490491991643,0.3000676081730769,24.31089673204272,-0.030910369454339223,-171.1328887939453,80.36851501464844,-8.296113967895508,45.80268859863281,-47.16693878173828,1
match4_0000848590_0000848648,0.10824720561504364,0.017632771283388138,3012.599878642731,-30.668071746826172,4080.5419921875,10.0,1.8557051420211792,4.772636413574219,5301.308969350962,2326.0170840707506,0.22051532451923078,24.304934164420104,-0.00849549066039041,-131.74459838867188,67.87464904785156,-5.8289313316345215,45.331844329833984,-31.11800193786621,1
match4_0000956487_0000956546,0.16083399951457977,0.0036314628086984158,4004.2281403759216,-35.6462287902832,4005.17578125,7.0,1.7652347087860107,5.475234508514404,6297.633713942308,2011.2213442789102,0.3142277644230769,22.686446856788844,-0.03942610557194805,-216.30606079101562,32.707889556884766,23.400583267211914,71.26372528076172,-42.646888732910156,1
match4_0001003984_0001004036,0.13927976787090302,0.003482073312625289,2211.0227158035636,-35.311981201171875,3865.2099609375,7.0,1.7464299201965332,4.618144989013672,3758.441162109375,1861.6175132504914,0.17606608072916666,22.158997117752126,0.015705256490582145,-117.5626220703125,109.40351104736328,-40.253719329833984,54.414302825927734,-10.805901527404785,1
match4_0001024116_0001024174,0.10875855386257172,0.005033002234995365,2038.213832619839,-42.84275817871094,3800.6103515625,7.0,1.877804160118103,4.998856067657471,3595.2167217548076,1729.996167243906,0.16661658653846154,22.319240332880508,-0.006008275860990396,-121.18331909179688,126.19529724121094,-60.03516387939453,32.930728912353516,-9.54207992553711,1
match4_0001069174_0001069232,0.11203985661268234,0.028382211923599243,3407.2603348428333,-29.880903244018555,3746.77734375,10.0,1.9433917999267578,4.631829261779785,6738.236177884615,2510.8477001960077,0.23659104567307693,21.541740736522677,-0.02212797679988632,-95.23519134521484,49.10801315307617,-13.894291877746582,44.26851272583008,-8.366914749145508,0
match4_0001089300_0001089358,0.18145158886909485,0.004905993118882179,2066.1973486497204,-32.99021911621094,4026.708984375,10.0,1.9686095714569092,4.681231498718262,3872.663762019231,1891.650348780166,0.17157451923076922,23.086765879778444,0.01696405393526454,-66.68217468261719,128.64891052246094,-47.93894958496094,31.751941680908203,-23.190731048583984,1
match4_0001111556_0001111614,0.06552023440599442,0.01486379373818636,3675.6340739455063,-24.395748138427734,3714.4775390625,7.0,1.9875730276107788,4.285609245300293,7086.908428485577,2514.8335639756615,0.2560847355769231,21.774619673785708,-0.01695424250722762,-181.407958984375,56.9278564453125,5.247283458709717,59.160160064697266,-31.875303268432617,0
match4_0001115144_0001115202,0.11097661405801773,0.003989319782704115,2065.9226509517566,-39.40802764892578,3800.6103515625,6.0,1.9442942142486572,4.367218494415283,3583.6219200721152,1761.649037073255,0.18006310096153846,22.472659045175497,0.006529027444882772,-127.22098541259766,120.81104278564453,-49.296016693115234,49.502506256103516,3.5490927696228027,1
match4_0001136587_0001136645,0.11262387782335281,0.006571904756128788,2065.1603848073264,-38.52507781982422,3832.91015625,9.0,1.9420075416564941,4.3638811111450195,3686.3187349759614,1679.9380386180496,0.15061598557692307,22.946766638865174,0.04710891375946809,-123.61429595947266,124.26974487304688,-61.80464553833008,48.74859619140625,-14.115955352783203,1
match4_0001199223_0001199281,0.11774105578660965,0.020918143913149834,2556.4612680304367,-34.57307052612305,4134.375,9.0,2.1587209701538086,4.476441860198975,4719.0842848557695,2261.287144188554,0.1979041466346154,21.49259078610646,0.018918367590510413,-70.07544708251953,96.09070587158203,-35.77526092529297,23.25411033630371,-16.57398796081543,1
match4_0001223563_0001223621,0.12570247054100037,0.004963139072060585,2821.3592044961824,-33.745994567871094,3983.642578125,4.0,1.9218723773956299,4.407395362854004,4989.905724158654,2227.381010990852,0.21886268028846154,22.708444781548252,0.03212408395713854,-144.6528778076172,78.60347747802734,1.7278177738189697,63.32525634765625,-29.610877990722656,1
match4_0001269301_0001269359,0.02241726592183113,0.002777227433398366,1382.356599069037,-45.0087776184082,3714.4775390625,4.0,1.7919977903366089,4.604177474975586,2665.9761868990386,1823.787758682229,0.06449068509615384,21.129406228982965,-0.011801533627035217,-300.9938049316406,145.11851501464844,-10.990972518920898,41.98910140991211,8.650430679321289,0
match4_0001292811_0001292869,0.06448011100292206,0.004428972490131855,3467.629067658244,-41.64173889160156,3962.109375,3.0,1.7043545246124268,4.483415603637695,5082.664137620192,1896.3519759077321,0.2672776442307692,22.74720893736651,0.0005945541442146572,-280.5700988769531,39.024635314941406,15.717337608337402,90.48704528808594,-31.95158576965332,1
match4_0001308815_0001308874,0.05489468574523926,0.007168519776314497,2553.2966154563987,-35.79434585571289,3736.0107421875,8.0,1.7865262031555176,4.880860328674316,4170.815805288462,2094.0702547202786,0.19264573317307693,22.55057385292219,0.01840654292026297,-214.37867736816406,82.70046997070312,-17.11204719543457,73.58335876464844,-8.74156379699707,1
match4_0001316733_0001316792,0.14225545525550842,0.009637052193284035,2090.803279171957,-36.37535095214844,3962.109375,11.0,1.8755724430084229,4.90781831741333,3932.294170673077,2006.8085489524349,0.1549353966346154,21.45821460799903,-0.006969520930897612,-66.4403076171875,115.13468933105469,-31.78411102294922,25.189563751220703,-31.275728225708008,1
match4_0001432003_0001432061,0.058848366141319275,0.006252926308661699,1861.1424545417854,-30.600690841674805,3822.1435546875,4.0,1.8599903583526611,4.619833469390869,3806.407752403846,1921.3038692752548,0.10430438701923077,22.351628962671843,-0.034319674832093805,-176.5210723876953,126.9072265625,-28.358522415161133,20.031024932861328,-25.837177276611328,0
match4_0001438737_0001438795,0.09104463458061218,0.01822488196194172,3229.7085851749716,-29.7616024017334,4166.6748046875,7.0,2.0337843894958496,4.478504180908203,5886.0182542067305,2387.211178767857,0.29210486778846156,21.496515334000463,0.023372789179474017,-131.96449279785156,76.62512969970703,-22.920724868774414,24.139020919799805,-32.57527160644531,1
match4_0001481642_0001481700,0.1268644481897354,0.016449835151433945,2372.6962016963107,-36.524478912353516,4091.30859375,5.0,1.926052212715149,4.699955940246582,4336.455829326923,2194.313306434034,0.14670973557692307,22.20668126793318,-0.02292085811790055,-84.81526184082031,95.06167602539062,-37.2627067565918,8.613203048706055,-16.469703674316406,1
match4_0001542606_0001542658,0.05469715967774391,0.0015996944857761264,1431.401758106478,-49.104835510253906,4112.841796875,12.0,1.7566241025924683,5.333591938018799,2846.868896484375,1587.8259536014348,0.06416829427083333,23.081611478268602,0.009248298175843897,-215.6201171875,150.25704956054688,-38.470027923583984,39.52100372314453,-18.19841194152832,0
match4_0001566284_0001566336,0.1821632832288742,0.0008593402453698218,3942.1393180218693,-37.559661865234375,4026.708984375,9.0,1.9908841848373413,4.593297958374023,4765.118408203125,1663.5266070515818,0.2930908203125,21.826558577499462,-0.04040848777270933,-244.16754150390625,20.639347076416016,26.639799118041992,83.8647689819336,-44.35160827636719,1
match4_0001665875_0001665933,0.10670705139636993,0.016793813556432724,2519.535246021017,-35.555702209472656,3843.6767578125,10.0,2.0750045776367188,4.724252223968506,5014.751727764423,2126.4754919904844,0.19568810096153846,22.68728975376028,-0.011859220013020227,-88.01293182373047,97.38215637207031,-39.541812896728516,26.092559814453125,-17.351228713989258,0
match4_0001742733_0001742791,0.1288084089756012,0.0033862474374473095,3215.5350411855634,-32.695228576660156,3811.376953125,8.0,2.023738384246826,5.558778762817383,5295.511568509615,2246.9552649949865,0.27877103365384615,25.664745958015445,0.003152625091730775,-157.54168701171875,82.09536743164062,-19.678380966186523,30.641735076904297,-50.13387680053711,1
match4_0001783135_0001783193,0.06916192173957825,0.004757891409099102,2365.1300132639244,-35.207191467285156,3972.8759765625,9.0,1.889514684677124,4.527141094207764,3978.673377403846,1996.3845120889112,0.20827073317307693,23.0643540765014,-0.0027371742170765115,-174.7422637939453,113.28402709960938,-27.96762466430664,43.68358612060547,-27.576173782348633,1
match4_0001808822_0001808880,0.014403609558939934,0.005565036553889513,1885.296794014914,-43.04410934448242,3725.244140625,11.0,1.847249984741211,4.536014080047607,3711.992938701923,2142.2979289159025,0.12225811298076923,22.17535467246925,-5.0510799807996724e-05,-331.7163391113281,120.40687561035156,-3.144148588180542,50.04290771484375,-0.46289247274398804,0
match4_0001811191_0001811249,0.11373624205589294,0.005372747778892517,2286.2673787105077,-39.43470764160156,4015.9423828125,8.0,1.8257781267166138,4.685173988342285,3969.563176081731,2056.6569759718896,0.1541466346153846,23.613870399099056,-0.010051291676922192,-139.69459533691406,101.95851135253906,-32.232322692871094,36.38592529296875,-17.718107223510742,1
match4_0001832513_0001832571,0.10473262518644333,0.015125183388590813,2942.01724284531,-30.018230438232422,4091.30859375,12.0,1.889382004737854,4.545856952667236,5163.827749399038,2238.5190361116324,0.2770808293269231,20.193252911933573,0.010335327242816439,-101.6553955078125,79.10752868652344,-36.222877502441406,33.669837951660156,-5.78997802734375,1
match4_0001859912_0001859970,0.1254110485315323,0.008998170495033264,2286.6697476956915,-38.31610870361328,4091.30859375,9.0,2.0263001918792725,4.809239864349365,4158.392803485577,2255.7371968088387,0.14967698317307693,22.56166304878392,0.023177817509374955,-103.00471496582031,102.52363586425781,-24.156919479370117,24.915433883666992,-6.0500640869140625,1
match4_0001882894_0001882952,0.1331273466348648,0.01013926137238741,2172.624418222519,-30.555938720703125,3886.7431640625,8.0,1.9107648134231567,4.301076412200928,3899.994365985577,2008.6089463852622,0.1653771033653846,21.97208476127346,-0.01596719678362766,-77.21401977539062,119.31462860107422,-37.85086441040039,24.43003273010254,-22.692981719970703,1
match4_0001972198_0001972256,0.11741220951080322,0.009135802276432514,2679.721917190319,-36.93405532836914,4015.9423828125,10.0,1.875396966934204,4.526464462280273,4776.230093149038,2387.656662309991,0.2345252403846154,21.864020766249876,0.014743503055457042,-144.8904571533203,85.38094329833984,-2.6306862831115723,52.25080871582031,-10.432276725769043,1
